Datum von;Datum bis;Zeitpunkt;Skalierter Netzlast [MWh]
2028-03-20 07:45:00;2028-03-20 08:00:00;2028-03-20 07:52:30;20135,55198784866
2028-03-20 08:00:00;2028-03-20 08:15:00;2028-03-20 08:07:30;20356,401321226516
2028-03-20 08:15:00;2028-03-20 08:30:00;2028-03-20 08:22:30;20633,973355730297
2028-03-20 08:30:00;2028-03-20 08:45:00;2028-03-20 08:37:30;20649,748308114427
2028-03-20 08:45:00;2028-03-20 09:00:00;2028-03-20 08:52:30;20740,370375002
2028-03-20 09:00:00;2028-03-20 09:15:00;2028-03-20 09:07:30;20678,94875188931
2028-03-20 09:15:00;2028-03-20 09:30:00;2028-03-20 09:22:30;20794,072340565006
2028-03-20 09:30:00;2028-03-20 09:45:00;2028-03-20 09:37:30;20944,10220685665
2028-03-20 09:45:00;2028-03-20 10:00:00;2028-03-20 09:52:30;20908,18901738639
2028-03-20 10:00:00;2028-03-20 10:15:00;2028-03-20 10:07:30;20953,500050830175
2028-03-20 10:15:00;2028-03-20 10:30:00;2028-03-20 10:22:30;21063,253442949564
2028-03-20 10:30:00;2028-03-20 10:45:00;2028-03-20 10:37:30;21122,66124235364
2028-03-20 10:45:00;2028-03-20 11:00:00;2028-03-20 10:52:30;21225,701888777654
2028-03-20 11:00:00;2028-03-20 11:15:00;2028-03-20 11:07:30;21120,31178136026
2028-03-20 11:15:00;2028-03-20 11:30:00;2028-03-20 11:22:30;21177,034482486182
2028-03-20 11:30:00;2028-03-20 11:45:00;2028-03-20 11:37:30;21244,833214009475
2028-03-20 11:45:00;2028-03-20 12:00:00;2028-03-20 11:52:30;21234,764095466413
2028-03-20 12:00:00;2028-03-20 12:15:00;2028-03-20 12:07:30;21124,675066062253
2028-03-20 12:15:00;2028-03-20 12:30:00;2028-03-20 12:22:30;21149,176587850372
2028-03-20 12:30:00;2028-03-20 12:45:00;2028-03-20 12:37:30;21277,390030632047
2028-03-20 12:45:00;2028-03-20 13:00:00;2028-03-20 12:52:30;21178,04139434049
2028-03-20 13:00:00;2028-03-20 13:15:00;2028-03-20 13:07:30;21285,10968818173
2028-03-20 13:15:00;2028-03-20 13:30:00;2028-03-20 13:22:30;21199,52218056569
2028-03-20 13:30:00;2028-03-20 13:45:00;2028-03-20 13:37:30;21087,754964737687
2028-03-20 13:45:00;2028-03-20 14:00:00;2028-03-20 13:52:30;20783,331947452403
2028-03-20 14:00:00;2028-03-20 14:15:00;2028-03-20 14:07:30;20657,46796566411
2028-03-20 14:15:00;2028-03-20 14:30:00;2028-03-20 14:22:30;20626,58933546538
2028-03-20 14:30:00;2028-03-20 14:45:00;2028-03-20 14:37:30;20321,159406325794
2028-03-20 14:45:00;2028-03-20 15:00:00;2028-03-20 14:52:30;20176,49973659045
2028-03-20 15:00:00;2028-03-20 15:15:00;2028-03-20 15:07:30;20267,121803478018
2028-03-20 15:15:00;2028-03-20 15:30:00;2028-03-20 15:22:30;20108,365367782386
2028-03-20 15:30:00;2028-03-20 15:45:00;2028-03-20 15:37:30;19929,470695000626
2028-03-20 15:45:00;2028-03-20 16:00:00;2028-03-20 15:52:30;19811,326370762017
2028-03-20 16:00:00;2028-03-20 16:15:00;2028-03-20 16:07:30;19868,384709172708
2028-03-20 16:15:00;2028-03-20 16:30:00;2028-03-20 16:22:30;19729,766510563204
2028-03-20 16:30:00;2028-03-20 16:45:00;2028-03-20 16:37:30;19735,807981689042
2028-03-20 16:45:00;2028-03-20 17:00:00;2028-03-20 16:52:30;19770,714259304994
2028-03-20 17:00:00;2028-03-20 17:15:00;2028-03-20 17:07:30;19961,020599768894
2028-03-20 17:15:00;2028-03-20 17:30:00;2028-03-20 17:22:30;20055,670314073686
2028-03-20 17:30:00;2028-03-20 17:45:00;2028-03-20 17:37:30;20159,71787235201
2028-03-20 17:45:00;2028-03-20 18:00:00;2028-03-20 17:52:30;20391,64323612724
2028-03-20 18:00:00;2028-03-20 18:15:00;2028-03-20 18:07:30;20568,85972248515
2028-03-20 18:15:00;2028-03-20 18:30:00;2028-03-20 18:22:30;20604,772911955413
2028-03-20 18:30:00;2028-03-20 18:45:00;2028-03-20 18:37:30;20775,27665261795
2028-03-20 18:45:00;2028-03-20 19:00:00;2028-03-20 18:52:30;20968,26809136
2028-03-20 19:00:00;2028-03-20 19:15:00;2028-03-20 19:07:30;21270,006010367135
2028-03-20 19:15:00;2028-03-20 19:30:00;2028-03-20 19:22:30;21095,81025957214
2028-03-20 19:30:00;2028-03-20 19:45:00;2028-03-20 19:37:30;20914,23048851223
2028-03-20 19:45:00;2028-03-20 20:00:00;2028-03-20 19:52:30;20557,78369208778
2028-03-20 20:00:00;2028-03-20 20:15:00;2028-03-20 20:07:30;20197,64488553088
2028-03-20 20:15:00;2028-03-20 20:30:00;2028-03-20 20:22:30;19832,47151970245
2028-03-20 20:30:00;2028-03-20 20:45:00;2028-03-20 20:37:30;19583,76429168878
2028-03-20 20:45:00;2028-03-20 21:00:00;2028-03-20 20:52:30;19272,292891423356
2028-03-20 21:00:00;2028-03-20 21:15:00;2028-03-20 21:07:30;18909,80462387307
2028-03-20 21:15:00;2028-03-20 21:30:00;2028-03-20 21:22:30;18637,938423210362
2028-03-20 21:30:00;2028-03-20 21:45:00;2028-03-20 21:37:30;18369,428595395337
2028-03-20 21:45:00;2028-03-20 22:00:00;2028-03-20 21:52:30;18073,060872944505
2028-03-20 22:00:00;2028-03-20 22:15:00;2028-03-20 22:07:30;17816,969624665926
2028-03-20 22:15:00;2028-03-20 22:30:00;2028-03-20 22:22:30;17553,15871883766
2028-03-20 22:30:00;2028-03-20 22:45:00;2028-03-20 22:37:30;17249,742613406685
2028-03-20 22:45:00;2028-03-20 23:00:00;2028-03-20 22:52:30;16836,908753141088
2028-03-20 23:00:00;2028-03-20 23:15:00;2028-03-20 23:07:30;16475,76303472988
2028-03-20 23:15:00;2028-03-20 23:30:00;2028-03-20 23:22:30;16151,20178035847
2028-03-20 23:30:00;2028-03-20 23:45:00;2028-03-20 23:37:30;15900,145091351422
2028-03-20 23:45:00;2028-03-21 00:00:00;2028-03-20 23:52:30;15563,836532013103
2028-03-21 00:00:00;2028-03-21 00:15:00;2028-03-21 00:07:30;15354,398866317384
2028-03-21 00:15:00;2028-03-21 00:30:00;2028-03-21 00:22:30;15125,494238105077
2028-03-21 00:30:00;2028-03-21 00:45:00;2028-03-21 00:37:30;14896,925247177538
2028-03-21 00:45:00;2028-03-21 01:00:00;2028-03-21 00:52:30;14727,764055654072
2028-03-21 01:00:00;2028-03-21 01:15:00;2028-03-21 01:07:30;14563,973060686907
2028-03-21 01:15:00;2028-03-21 01:30:00;2028-03-21 01:22:30;14456,23349227613
2028-03-21 01:30:00;2028-03-21 01:45:00;2028-03-21 01:37:30;14391,455496315755
2028-03-21 01:45:00;2028-03-21 02:00:00;2028-03-21 01:52:30;14266,262789097
2028-03-21 02:00:00;2028-03-21 02:15:00;2028-03-21 02:07:30;14153,15302412992
2028-03-21 02:15:00;2028-03-21 02:30:00;2028-03-21 02:22:30;14218,266657375063
2028-03-21 02:30:00;2028-03-21 02:45:00;2028-03-21 02:37:30;14264,248965388388
2028-03-21 02:45:00;2028-03-21 03:00:00;2028-03-21 02:52:30;14269,283524659919
2028-03-21 03:00:00;2028-03-21 03:15:00;2028-03-21 03:07:30;14292,442497308964
2028-03-21 03:15:00;2028-03-21 03:30:00;2028-03-21 03:22:30;14362,926327110408
2028-03-21 03:30:00;2028-03-21 03:45:00;2028-03-21 03:37:30;14431,06069591847
2028-03-21 03:45:00;2028-03-21 04:00:00;2028-03-21 03:52:30;14457,911678699973
2028-03-21 04:00:00;2028-03-21 04:15:00;2028-03-21 04:07:30;14698,563611879188
2028-03-21 04:15:00;2028-03-21 04:30:00;2028-03-21 04:22:30;14958,682507574993
2028-03-21 04:30:00;2028-03-21 04:45:00;2028-03-21 04:37:30;15134,556444793834
2028-03-21 04:45:00;2028-03-21 05:00:00;2028-03-21 04:52:30;15339,630825787559
2028-03-21 05:00:00;2028-03-21 05:15:00;2028-03-21 05:07:30;15634,320361814547
2028-03-21 05:15:00;2028-03-21 05:30:00;2028-03-21 05:22:30;15887,390874530207
2028-03-21 05:30:00;2028-03-21 05:45:00;2028-03-21 05:37:30;16082,0604996961
2028-03-21 05:45:00;2028-03-21 06:00:00;2028-03-21 05:52:30;16614,381233339383
2028-03-21 06:00:00;2028-03-21 06:15:00;2028-03-21 06:07:30;17510,8684209568
2028-03-21 06:15:00;2028-03-21 06:30:00;2028-03-21 06:22:30;18037,147683474243
2028-03-21 06:30:00;2028-03-21 06:45:00;2028-03-21 06:37:30;18482,538360362414
2028-03-21 06:45:00;2028-03-21 07:00:00;2028-03-21 06:52:30;18817,16873327689
2028-03-21 07:00:00;2028-03-21 07:15:00;2028-03-21 07:07:30;19253,497203476305
2028-03-21 07:15:00;2028-03-21 07:30:00;2028-03-21 07:22:30;19580,743556125864
2028-03-21 07:30:00;2028-03-21 07:45:00;2028-03-21 07:37:30;19856,97304149057
2028-03-21 07:45:00;2028-03-21 08:00:00;2028-03-21 07:52:30;20046,60810738493
2028-03-21 08:00:00;2028-03-21 08:15:00;2028-03-21 08:07:30;20469,846723478364
2028-03-21 08:15:00;2028-03-21 08:30:00;2028-03-21 08:22:30;20749,432581690755
2028-03-21 08:30:00;2028-03-21 08:45:00;2028-03-21 08:37:30;20912,216664803615
2028-03-21 08:45:00;2028-03-21 09:00:00;2028-03-21 08:52:30;21038,751921161445
2028-03-21 09:00:00;2028-03-21 09:15:00;2028-03-21 09:07:30;20949,47240341295
2028-03-21 09:15:00;2028-03-21 09:30:00;2028-03-21 09:22:30;21010,55838924087
2028-03-21 09:30:00;2028-03-21 09:45:00;2028-03-21 09:37:30;21188,11051288355
2028-03-21 09:45:00;2028-03-21 10:00:00;2028-03-21 09:52:30;21240,80556659225
2028-03-21 10:00:00;2028-03-21 10:15:00;2028-03-21 10:07:30;21283,095864473118
2028-03-21 10:15:00;2028-03-21 10:30:00;2028-03-21 10:22:30;21263,628901956527
2028-03-21 10:30:00;2028-03-21 10:45:00;2028-03-21 10:37:30;21370,69719579777
2028-03-21 10:45:00;2028-03-21 11:00:00;2028-03-21 10:52:30;21493,540442023143
2028-03-21 11:00:00;2028-03-21 11:15:00;2028-03-21 11:07:30;21525,425984076177
2028-03-21 11:15:00;2028-03-21 11:30:00;2028-03-21 11:22:30;21431,447544340917
2028-03-21 11:30:00;2028-03-21 11:45:00;2028-03-21 11:37:30;21450,24323228797
2028-03-21 11:45:00;2028-03-21 12:00:00;2028-03-21 11:52:30;21534,823828049703
2028-03-21 12:00:00;2028-03-21 12:15:00;2028-03-21 12:07:30;21466,35382195687
2028-03-21 12:15:00;2028-03-21 12:30:00;2028-03-21 12:22:30;21377,409941493144
2028-03-21 12:30:00;2028-03-21 12:45:00;2028-03-21 12:37:30;21317,330867519533
2028-03-21 12:45:00;2028-03-21 13:00:00;2028-03-21 12:52:30;21305,583562552623
2028-03-21 13:00:00;2028-03-21 13:15:00;2028-03-21 13:07:30;21146,491489572225
2028-03-21 13:15:00;2028-03-21 13:30:00;2028-03-21 13:22:30;21363,648812817624
2028-03-21 13:30:00;2028-03-21 13:45:00;2028-03-21 13:37:30;21188,44615016832
2028-03-21 13:45:00;2028-03-21 14:00:00;2028-03-21 13:52:30;21045,80030414159
2028-03-21 14:00:00;2028-03-21 14:15:00;2028-03-21 14:07:30;20828,30734361142
2028-03-21 14:15:00;2028-03-21 14:30:00;2028-03-21 14:22:30;20837,03391301541
2028-03-21 14:30:00;2028-03-21 14:45:00;2028-03-21 14:37:30;20560,133153081166
2028-03-21 14:45:00;2028-03-21 15:00:00;2028-03-21 14:52:30;20594,36815612758
2028-03-21 15:00:00;2028-03-21 15:15:00;2028-03-21 15:07:30;20375,532646458334
2028-03-21 15:15:00;2028-03-21 15:30:00;2028-03-21 15:22:30;20419,836768047815
2028-03-21 15:30:00;2028-03-21 15:45:00;2028-03-21 15:37:30;20188,918316126892
2028-03-21 15:45:00;2028-03-21 16:00:00;2028-03-21 15:52:30;20165,08806890831
2028-03-21 16:00:00;2028-03-21 16:15:00;2028-03-21 16:07:30;20143,942919967878
2028-03-21 16:15:00;2028-03-21 16:30:00;2028-03-21 16:22:30;20001,968348510683
2028-03-21 16:30:00;2028-03-21 16:45:00;2028-03-21 16:37:30;19956,992952351666
2028-03-21 16:45:00;2028-03-21 17:00:00;2028-03-21 16:52:30;20033,18261599418
2028-03-21 17:00:00;2028-03-21 17:15:00;2028-03-21 17:07:30;20218,454397186546
2028-03-21 17:15:00;2028-03-21 17:30:00;2028-03-21 17:22:30;20323,173230034405
2028-03-21 17:30:00;2028-03-21 17:45:00;2028-03-21 17:37:30;20478,90893016712
2028-03-21 17:45:00;2028-03-21 18:00:00;2028-03-21 17:52:30;20676,59929089593
2028-03-21 18:00:00;2028-03-21 18:15:00;2028-03-21 18:07:30;20782,660672882866
2028-03-21 18:15:00;2028-03-21 18:30:00;2028-03-21 18:22:30;20794,743615134543
2028-03-21 18:30:00;2028-03-21 18:45:00;2028-03-21 18:37:30;21049,827951558815
2028-03-21 18:45:00;2028-03-21 19:00:00;2028-03-21 18:52:30;21367,340822950082
2028-03-21 19:00:00;2028-03-21 19:15:00;2028-03-21 19:07:30;21563,01735997028
2028-03-21 19:15:00;2028-03-21 19:30:00;2028-03-21 19:22:30;21428,426808778
2028-03-21 19:30:00;2028-03-21 19:45:00;2028-03-21 19:37:30;21234,764095466413
2028-03-21 19:45:00;2028-03-21 20:00:00;2028-03-21 19:52:30;21044,457755002513
2028-03-21 20:00:00;2028-03-21 20:15:00;2028-03-21 20:07:30;20672,571643478706
2028-03-21 20:15:00;2028-03-21 20:30:00;2028-03-21 20:22:30;20304,041904802587
2028-03-21 20:30:00;2028-03-21 20:45:00;2028-03-21 20:37:30;19947,259471093374
2028-03-21 20:45:00;2028-03-21 21:00:00;2028-03-21 20:52:30;19584,77120354309
2028-03-21 21:00:00;2028-03-21 21:15:00;2028-03-21 21:07:30;19264,90887115844
2028-03-21 21:15:00;2028-03-21 21:30:00;2028-03-21 21:22:30;18966,862962283765
2028-03-21 21:30:00;2028-03-21 21:45:00;2028-03-21 21:37:30;18540,93924791218
2028-03-21 21:45:00;2028-03-21 22:00:00;2028-03-21 21:52:30;18213,357257977852
2028-03-21 22:00:00;2028-03-21 22:15:00;2028-03-21 22:07:30;18076,081608507422
2028-03-21 22:15:00;2028-03-21 22:30:00;2028-03-21 22:22:30;17786,426631751965
2028-03-21 22:30:00;2028-03-21 22:45:00;2028-03-21 22:37:30;17413,19797108908
2028-03-21 22:45:00;2028-03-21 23:00:00;2028-03-21 22:52:30;17043,661320558655
2028-03-21 23:00:00;2028-03-21 23:15:00;2028-03-21 23:07:30;16721,785164465397
2028-03-21 23:15:00;2028-03-21 23:30:00;2028-03-21 23:22:30;16416,355235325806
2028-03-21 23:30:00;2028-03-21 23:45:00;2028-03-21 23:37:30;16161,6065361863
2028-03-21 23:45:00;2028-03-22 00:00:00;2028-03-21 23:52:30;15850,80641049041
2028-03-22 00:00:00;2028-03-22 00:15:00;2028-03-22 00:07:30;15397,360438767788
2028-03-22 00:15:00;2028-03-22 00:30:00;2028-03-22 00:22:30;15201,34826446282
2028-03-22 00:30:00;2028-03-22 00:45:00;2028-03-22 00:37:30;15082,532665654673
2028-03-22 00:45:00;2028-03-22 01:00:00;2028-03-22 00:52:30;14871,081176250342
2028-03-22 01:00:00;2028-03-22 01:15:00;2028-03-22 01:07:30;14793,213326183984
2028-03-22 01:15:00;2028-03-22 01:30:00;2028-03-22 01:22:30;14755,62195028988
2028-03-22 01:30:00;2028-03-22 01:45:00;2028-03-22 01:37:30;14700,5774355878
2028-03-22 01:45:00;2028-03-22 02:00:00;2028-03-22 01:52:30;14807,310092144273
2028-03-22 02:00:00;2028-03-22 02:15:00;2028-03-22 02:07:30;14818,050485256874
2028-03-22 02:15:00;2028-03-22 02:30:00;2028-03-22 02:22:30;14841,545095190688
2028-03-22 02:30:00;2028-03-22 02:45:00;2028-03-22 02:37:30;14890,54813876693
2028-03-22 02:45:00;2028-03-22 03:00:00;2028-03-22 02:52:30;14867,053528833116
2028-03-22 03:00:00;2028-03-22 03:15:00;2028-03-22 03:07:30;14970,4298125419
2028-03-22 03:15:00;2028-03-22 03:30:00;2028-03-22 03:22:30;15012,720110422766
2028-03-22 03:30:00;2028-03-22 03:45:00;2028-03-22 03:37:30;15090,923597773892
2028-03-22 03:45:00;2028-03-22 04:00:00;2028-03-22 03:52:30;15178,860566383313
2028-03-22 04:00:00;2028-03-22 04:15:00;2028-03-22 04:07:30;15342,651561350478
2028-03-22 04:15:00;2028-03-22 04:30:00;2028-03-22 04:22:30;15389,305143933338
2028-03-22 04:30:00;2028-03-22 04:45:00;2028-03-22 04:37:30;15430,924167244666
2028-03-22 04:45:00;2028-03-22 05:00:00;2028-03-22 04:52:30;15638,683646516542
2028-03-22 05:00:00;2028-03-22 05:15:00;2028-03-22 05:07:30;15991,438432808529
2028-03-22 05:15:00;2028-03-22 05:30:00;2028-03-22 05:22:30;16288,141792544131
2028-03-22 05:30:00;2028-03-22 05:45:00;2028-03-22 05:37:30;16670,097022611004
2028-03-22 05:45:00;2028-03-22 06:00:00;2028-03-22 05:52:30;17133,61211287669
2028-03-22 06:00:00;2028-03-22 06:15:00;2028-03-22 06:07:30;18083,801266057104
2028-03-22 06:15:00;2028-03-22 06:30:00;2028-03-22 06:22:30;18636,931511356055
2028-03-22 06:30:00;2028-03-22 06:45:00;2028-03-22 06:37:30;19081,986550959457
2028-03-22 06:45:00;2028-03-22 07:00:00;2028-03-22 06:52:30;19456,222123476648
2028-03-22 07:00:00;2028-03-22 07:15:00;2028-03-22 07:07:30;20123,80468288175
2028-03-22 07:15:00;2028-03-22 07:30:00;2028-03-22 07:22:30;20405,068727517988
2028-03-22 07:30:00;2028-03-22 07:45:00;2028-03-22 07:37:30;20682,305124737002
2028-03-22 07:45:00;2028-03-22 08:00:00;2028-03-22 07:52:30;20769,570818776883
2028-03-22 08:00:00;2028-03-22 08:15:00;2028-03-22 08:07:30;20954,842599969248
2028-03-22 08:15:00;2028-03-22 08:30:00;2028-03-22 08:22:30;21153,539872552366
2028-03-22 08:30:00;2028-03-22 08:45:00;2028-03-22 08:37:30;21211,269485532597
2028-03-22 08:45:00;2028-03-22 09:00:00;2028-03-22 08:52:30;21157,567519969594
2028-03-22 09:00:00;2028-03-22 09:15:00;2028-03-22 09:07:30;20970,617552353382
2028-03-22 09:15:00;2028-03-22 09:30:00;2028-03-22 09:22:30;21020,29187049916
2028-03-22 09:30:00;2028-03-22 09:45:00;2028-03-22 09:37:30;21077,350208909855
2028-03-22 09:45:00;2028-03-22 10:00:00;2028-03-22 09:52:30;21045,12902957205
2028-03-22 10:00:00;2028-03-22 10:15:00;2028-03-22 10:07:30;21078,02148347939
2028-03-22 10:15:00;2028-03-22 10:30:00;2028-03-22 10:22:30;21302,562826989706
2028-03-22 10:30:00;2028-03-22 10:45:00;2028-03-22 10:37:30;21174,013746923265
2028-03-22 10:45:00;2028-03-22 11:00:00;2028-03-22 10:52:30;21103,19427983705
2028-03-22 11:00:00;2028-03-22 11:15:00;2028-03-22 11:07:30;21148,840950565605
2028-03-22 11:15:00;2028-03-22 11:30:00;2028-03-22 11:22:30;21273,698020499593
2028-03-22 11:30:00;2028-03-22 11:45:00;2028-03-22 11:37:30;21292,82934573141
2028-03-22 11:45:00;2028-03-22 12:00:00;2028-03-22 11:52:30;21267,656549373754
2028-03-22 12:00:00;2028-03-22 12:15:00;2028-03-22 12:07:30;21360,963714539474
2028-03-22 12:15:00;2028-03-22 12:30:00;2028-03-22 12:22:30;21212,94767195644
2028-03-22 12:30:00;2028-03-22 12:45:00;2028-03-22 12:37:30;21310,618121824158
2028-03-22 12:45:00;2028-03-22 13:00:00;2028-03-22 12:52:30;21343,846213016266
2028-03-22 13:00:00;2028-03-22 13:15:00;2028-03-22 13:07:30;21298,535179572482
2028-03-22 13:15:00;2028-03-22 13:30:00;2028-03-22 13:22:30;21189,788699307395
2028-03-22 13:30:00;2028-03-22 13:45:00;2028-03-22 13:37:30;21226,70880063196
2028-03-22 13:45:00;2028-03-22 14:00:00;2028-03-22 13:52:30;21131,723449042398
2028-03-22 14:00:00;2028-03-22 14:15:00;2028-03-22 14:07:30;20903,825732684396
2028-03-22 14:15:00;2028-03-22 14:30:00;2028-03-22 14:22:30;20821,930235200813
2028-03-22 14:30:00;2028-03-22 14:45:00;2028-03-22 14:37:30;20786,68832030009
2028-03-22 14:45:00;2028-03-22 15:00:00;2028-03-22 14:52:30;20690,024782286684
2028-03-22 15:00:00;2028-03-22 15:15:00;2028-03-22 15:07:30;20660,8243385118
2028-03-22 15:15:00;2028-03-22 15:30:00;2028-03-22 15:22:30;20578,593203743447
2028-03-22 15:30:00;2028-03-22 15:45:00;2028-03-22 15:37:30;20491,663146988332
2028-03-22 15:45:00;2028-03-22 16:00:00;2028-03-22 15:52:30;20282,225481292615
2028-03-22 16:00:00;2028-03-22 16:15:00;2028-03-22 16:07:30;20268,464352617095
2028-03-22 16:15:00;2028-03-22 16:30:00;2028-03-22 16:22:30;20239,599546126978
2028-03-22 16:30:00;2028-03-22 16:45:00;2028-03-22 16:37:30;20134,209438709582
2028-03-22 16:45:00;2028-03-22 17:00:00;2028-03-22 16:52:30;19967,3977081795
2028-03-22 17:00:00;2028-03-22 17:15:00;2028-03-22 17:07:30;20212,07728877594
2028-03-22 17:15:00;2028-03-22 17:30:00;2028-03-22 17:22:30;20291,95896255091
2028-03-22 17:30:00;2028-03-22 17:45:00;2028-03-22 17:37:30;20475,55255731943
2028-03-22 17:45:00;2028-03-22 18:00:00;2028-03-22 17:52:30;20667,537084207175
2028-03-22 18:00:00;2028-03-22 18:15:00;2028-03-22 18:07:30;20973,638287916303
2028-03-22 18:15:00;2028-03-22 18:30:00;2028-03-22 18:22:30;20951,150589836794
2028-03-22 18:30:00;2028-03-22 18:45:00;2028-03-22 18:37:30;21323,0367013606
2028-03-22 18:45:00;2028-03-22 19:00:00;2028-03-22 18:52:30;21558,31843798352
2028-03-22 19:00:00;2028-03-22 19:15:00;2028-03-22 19:07:30;21661,359084407533
2028-03-22 19:15:00;2028-03-22 19:30:00;2028-03-22 19:22:30;21435,139554473375
2028-03-22 19:30:00;2028-03-22 19:45:00;2028-03-22 19:37:30;21414,66568010248
2028-03-22 19:45:00;2028-03-22 20:00:00;2028-03-22 19:52:30;21209,255661823987
2028-03-22 20:00:00;2028-03-22 20:15:00;2028-03-22 20:07:30;20991,762701293817
2028-03-22 20:15:00;2028-03-22 20:30:00;2028-03-22 20:22:30;20548,721485399026
2028-03-22 20:30:00;2028-03-22 20:45:00;2028-03-22 20:37:30;20238,256996987904
2028-03-22 20:45:00;2028-03-22 21:00:00;2028-03-22 20:52:30;19884,15966155684
2028-03-22 21:00:00;2028-03-22 21:15:00;2028-03-22 21:07:30;19623,705128576268
2028-03-22 21:15:00;2028-03-22 21:30:00;2028-03-22 21:22:30;19217,919651290813
2028-03-22 21:30:00;2028-03-22 21:45:00;2028-03-22 21:37:30;18836,635695793477
2028-03-22 21:45:00;2028-03-22 22:00:00;2028-03-22 21:52:30;18407,35560857421
2028-03-22 22:00:00;2028-03-22 22:15:00;2028-03-22 22:07:30;18109,98097426907
2028-03-22 22:15:00;2028-03-22 22:30:00;2028-03-22 22:22:30;17848,18389214942
2028-03-22 22:30:00;2028-03-22 22:45:00;2028-03-22 22:37:30;17446,76169956596
2028-03-22 22:45:00;2028-03-22 23:00:00;2028-03-22 22:52:30;17040,304947710967
2028-03-22 23:00:00;2028-03-22 23:15:00;2028-03-22 23:07:30;16718,428791617705
2028-03-22 23:15:00;2028-03-22 23:30:00;2028-03-22 23:22:30;16428,10254029271
2028-03-22 23:30:00;2028-03-22 23:45:00;2028-03-22 23:37:30;16107,233296053759
2028-03-22 23:45:00;2028-03-23 00:00:00;2028-03-22 23:52:30;15863,560627311625
2028-03-23 00:00:00;2028-03-23 00:15:00;2028-03-23 00:07:30;15704,468554331223
2028-03-23 00:15:00;2028-03-23 00:30:00;2028-03-23 00:22:30;15490,667603933509
2028-03-23 00:30:00;2028-03-23 00:45:00;2028-03-23 00:37:30;15497,715986913654
2028-03-23 00:45:00;2028-03-23 01:00:00;2028-03-23 00:52:30;15260,084789297358
2028-03-23 01:00:00;2028-03-23 01:15:00;2028-03-23 01:07:30;15164,092525853486
2028-03-23 01:15:00;2028-03-23 01:30:00;2028-03-23 01:22:30;15145,296837906435
2028-03-23 01:30:00;2028-03-23 01:45:00;2028-03-23 01:37:30;15077,162469098372
2028-03-23 01:45:00;2028-03-23 02:00:00;2028-03-23 01:52:30;15039,57109320427
2028-03-23 02:00:00;2028-03-23 02:15:00;2028-03-23 02:07:30;14931,83152479349
2028-03-23 02:15:00;2028-03-23 02:30:00;2028-03-23 02:22:30;14963,045792276987
2028-03-23 02:30:00;2028-03-23 02:45:00;2028-03-23 02:37:30;14955,326134727306
2028-03-23 02:45:00;2028-03-23 03:00:00;2028-03-23 02:52:30;14958,346870290225
2028-03-23 03:00:00;2028-03-23 03:15:00;2028-03-23 03:07:30;15047,62638803872
2028-03-23 03:15:00;2028-03-23 03:30:00;2028-03-23 03:22:30;15074,477370820223
2028-03-23 03:30:00;2028-03-23 03:45:00;2028-03-23 03:37:30;15138,24845492629
2028-03-23 03:45:00;2028-03-23 04:00:00;2028-03-23 03:52:30;15223,50032525756
2028-03-23 04:00:00;2028-03-23 04:15:00;2028-03-23 04:07:30;15330,568619098802
2028-03-23 04:15:00;2028-03-23 04:30:00;2028-03-23 04:22:30;15358,42651373461
2028-03-23 04:30:00;2028-03-23 04:45:00;2028-03-23 04:37:30;15540,34192207929
2028-03-23 04:45:00;2028-03-23 05:00:00;2028-03-23 04:52:30;15723,935516847812
2028-03-23 05:00:00;2028-03-23 05:15:00;2028-03-23 05:07:30;16205,575020491011
2028-03-23 05:15:00;2028-03-23 05:30:00;2028-03-23 05:22:30;16435,486560557627
2028-03-23 05:30:00;2028-03-23 05:45:00;2028-03-23 05:37:30;16795,961004399294
2028-03-23 05:45:00;2028-03-23 06:00:00;2028-03-23 05:52:30;17244,372416850387
2028-03-23 06:00:00;2028-03-23 06:15:00;2028-03-23 06:07:30;18083,465628772337
2028-03-23 06:15:00;2028-03-23 06:30:00;2028-03-23 06:22:30;18663,44685685279
2028-03-23 06:30:00;2028-03-23 06:45:00;2028-03-23 06:37:30;19104,809886323736
2028-03-23 06:45:00;2028-03-23 07:00:00;2028-03-23 06:52:30;19517,308109304566
2028-03-23 07:00:00;2028-03-23 07:15:00;2028-03-23 07:07:30;19960,684962484123
2028-03-23 07:15:00;2028-03-23 07:30:00;2028-03-23 07:22:30;20274,505823742933
2028-03-23 07:30:00;2028-03-23 07:45:00;2028-03-23 07:37:30;20507,773736657236
2028-03-23 07:45:00;2028-03-23 08:00:00;2028-03-23 07:52:30;20720,23213791587
2028-03-23 08:00:00;2028-03-23 08:15:00;2028-03-23 08:07:30;20845,08920784986
2028-03-23 08:15:00;2028-03-23 08:30:00;2028-03-23 08:22:30;20912,552302088385
2028-03-23 08:30:00;2028-03-23 08:45:00;2028-03-23 08:37:30;21018,613684075317
2028-03-23 08:45:00;2028-03-23 09:00:00;2028-03-23 08:52:30;21044,793392287283
2028-03-23 09:00:00;2028-03-23 09:15:00;2028-03-23 09:07:30;20722,245961624485
2028-03-23 09:15:00;2028-03-23 09:30:00;2028-03-23 09:22:30;20803,805821823298
2028-03-23 09:30:00;2028-03-23 09:45:00;2028-03-23 09:37:30;20976,323386194454
2028-03-23 09:45:00;2028-03-23 10:00:00;2028-03-23 09:52:30;21200,529092419998
