timestamp	month	day_type	value_kWh																																	
2000-12-01 18:00:00	12	FT	43,776																																	
2000-12-01 18:15:00	12	FT	43,778																																	
2000-12-01 18:30:00	12	FT	43,485																																	
2000-12-01 18:45:00	12	FT	43,114																																	
2000-12-01 19:00:00	12	FT	42,549																																	
2000-12-01 19:15:00	12	FT	41,881																																	
2000-12-01 19:30:00	12	FT	41,123																																	
2000-12-01 19:45:00	12	FT	40,236																																	
2000-12-01 20:00:00	12	FT	39,541																																	
2000-12-01 20:15:00	12	FT	38,321																																	
2000-12-01 20:30:00	12	FT	36,883																																	
2000-12-01 20:45:00	12	FT	35,752																																	
2000-12-01 21:00:00	12	FT	34,865																																	
2000-12-01 21:15:00	12	FT	33,982																																	
2000-12-01 21:30:00	12	FT	32,912																																	
2000-12-01 21:45:00	12	FT	32,604																																	
2000-12-01 22:00:00	12	FT	32,029																																	
2000-12-01 22:15:00	12	FT	30,45																																	
2000-12-01 22:30:00	12	FT	29,045																																	
2000-12-01 22:45:00	12	FT	27,585																																	
2000-12-01 23:00:00	12	FT	26,319																																	
2000-12-01 23:15:00	12	FT	24,836																																	
2000-12-01 23:30:00	12	FT	23,402																																	
2000-12-01 23:45:00	12	FT	21,995																																	
2000-12-01 00:00:00	12	WT	19,959																																	
2000-12-01 00:15:00	12	WT	18,71																																	
2000-12-01 00:30:00	12	WT	17,714																																	
2000-12-01 00:45:00	12	WT	16,939																																	
2000-12-01 01:00:00	12	WT	16,339																																	
2000-12-01 01:15:00	12	WT	15,803																																	
2000-12-01 01:30:00	12	WT	15,461																																	
2000-12-01 01:45:00	12	WT	14,982																																	
2000-12-01 02:00:00	12	WT	14,949																																	
2000-12-01 02:15:00	12	WT	14,824																																	
2000-12-01 02:30:00	12	WT	14,727																																	
2000-12-01 02:45:00	12	WT	14,653																																	
2000-12-01 03:00:00	12	WT	14,708																																	
2000-12-01 03:15:00	12	WT	14,63																																	
2000-12-01 03:30:00	12	WT	14,673																																	
2000-12-01 03:45:00	12	WT	14,674																																	
2000-12-01 04:00:00	12	WT	14,979																																	
2000-12-01 04:15:00	12	WT	15,12																																	
2000-12-01 04:30:00	12	WT	15,462																																	
2000-12-01 04:45:00	12	WT	15,972																																	
2000-12-01 05:00:00	12	WT	16,608																																	
2000-12-01 05:15:00	12	WT	16,961																																	
2000-12-01 05:30:00	12	WT	17,819																																	
2000-12-01 05:45:00	12	WT	18,98																																	
2000-12-01 06:00:00	12	WT	21,092																																	
2000-12-01 06:15:00	12	WT	22,695																																	
2000-12-01 06:30:00	12	WT	23,99																																	
2000-12-01 06:45:00	12	WT	24,942																																	
2000-12-01 07:00:00	12	WT	25,666																																	
2000-12-01 07:15:00	12	WT	26,044																																	
2000-12-01 07:30:00	12	WT	25,949																																	
2000-12-01 07:45:00	12	WT	25,658																																	
2000-12-01 08:00:00	12	WT	25,044																																	
2000-12-01 08:15:00	12	WT	24,858																																	
2000-12-01 08:30:00	12	WT	24,296																																	
2000-12-01 08:45:00	12	WT	23,919																																	
2000-12-01 09:00:00	12	WT	23,697																																	
2000-12-01 09:15:00	12	WT	23,545																																	
2000-12-01 09:30:00	12	WT	23,509																																	
2000-12-01 09:45:00	12	WT	23,548																																	
2000-12-01 10:00:00	12	WT	23,444																																	
2000-12-01 10:15:00	12	WT	23,536																																	
2000-12-01 10:30:00	12	WT	23,859																																	
2000-12-01 10:45:00	12	WT	24,214																																	
2000-12-01 11:00:00	12	WT	24,911																																	
2000-12-01 11:15:00	12	WT	25,657																																	
2000-12-01 11:30:00	12	WT	26,3																																	
2000-12-01 11:45:00	12	WT	26,682																																	
2000-12-01 12:00:00	12	WT	26,751																																	
2000-12-01 12:15:00	12	WT	26,816																																	
2000-12-01 12:30:00	12	WT	26,951																																	
2000-12-01 12:45:00	12	WT	26,847																																	
2000-12-01 13:00:00	12	WT	26,603																																	
2000-12-01 13:15:00	12	WT	26,656																																	
2000-12-01 13:30:00	12	WT	26,697																																	
2000-12-01 13:45:00	12	WT	26,452																																	
2000-12-01 14:00:00	12	WT	26,185																																	
2000-12-01 14:15:00	12	WT	26,207																																	
2000-12-01 14:30:00	12	WT	26,211																																	
2000-12-01 14:45:00	12	WT	26,498																																	
2000-12-01 15:00:00	12	WT	27,04																																	
2000-12-01 15:15:00	12	WT	27,334																																	
2000-12-01 15:30:00	12	WT	27,888																																	
2000-12-01 15:45:00	12	WT	28,669																																	
2000-12-01 16:00:00	12	WT	30,347																																	
2000-12-01 16:15:00	12	WT	31,919																																	
2000-12-01 16:30:00	12	WT	33,722																																	
2000-12-01 16:45:00	12	WT	35,577																																	
2000-12-01 17:00:00	12	WT	37,795																																	
2000-12-01 17:15:00	12	WT	39,068																																	
2000-12-01 17:30:00	12	WT	39,869																																	
2000-12-01 17:45:00	12	WT	40,882																																	
2000-12-01 18:00:00	12	WT	41,695																																	
2000-12-01 18:15:00	12	WT	42,181																																	
2000-12-01 18:30:00	12	WT	42,432																																	
2000-12-01 18:45:00	12	WT	42,663																																	
2000-12-01 19:00:00	12	WT	42,523																																	
2000-12-01 19:15:00	12	WT	42,133																																	
2000-12-01 19:30:00	12	WT	41,645																																	
2000-12-01 19:45:00	12	WT	41,106																																	
2000-12-01 20:00:00	12	WT	40,299																																	
2000-12-01 20:15:00	12	WT	39,178																																	
2000-12-01 20:30:00	12	WT	37,807																																	
2000-12-01 20:45:00	12	WT	36,678																																	
2000-12-01 21:00:00	12	WT	35,726																																	
2000-12-01 21:15:00	12	WT	34,839																																	
2000-12-01 21:30:00	12	WT	33,74																																	
2000-12-01 21:45:00	12	WT	33,268																																	
2000-12-01 22:00:00	12	WT	32,613																																	
2000-12-01 22:15:00	12	WT	30,897																																	
2000-12-01 22:30:00	12	WT	29,319																																	
2000-12-01 22:45:00	12	WT	27,745																																	
2000-12-01 23:00:00	12	WT	26,372																																	
2000-12-01 23:15:00	12	WT	24,753																																	
2000-12-01 23:30:00	12	WT	23,311																																	
2000-12-01 23:45:00	12	WT	21,911																																	
