timestamp	month	day_type	value_kWh
2000-03-01 13:30:00	3	SA	27,66666667
2000-03-01 13:45:00	3	SA	26,625
2000-03-01 14:00:00	3	SA	25,48333333
2000-03-01 14:15:00	3	SA	24,30833333
2000-03-01 14:30:00	3	SA	23,25833333
2000-03-01 14:45:00	3	SA	22,46666667
2000-03-01 15:00:00	3	SA	22,03333333
2000-03-01 15:15:00	3	SA	21,89166667
2000-03-01 15:30:00	3	SA	21,89166667
2000-03-01 15:45:00	3	SA	21,925
2000-03-01 16:00:00	3	SA	21,90833333
2000-03-01 16:15:00	3	SA	22,025
2000-03-01 16:30:00	3	SA	22,525
2000-03-01 16:45:00	3	SA	23,69166667
2000-03-01 17:00:00	3	SA	25,7
2000-03-01 17:15:00	3	SA	28,44166667
2000-03-01 17:30:00	3	SA	31,8
2000-03-01 17:45:00	3	SA	35,58333333
2000-03-01 18:00:00	3	SA	39,64166667
2000-03-01 18:15:00	3	SA	43,675
2000-03-01 18:30:00	3	SA	47,39166667
2000-03-01 18:45:00	3	SA	50,48333333
2000-03-01 19:00:00	3	SA	52,64166667
2000-03-01 19:15:00	3	SA	53,675
2000-03-01 19:30:00	3	SA	53,36666667
2000-03-01 19:45:00	3	SA	51,575
2000-03-01 20:00:00	3	SA	48,2
2000-03-01 20:15:00	3	SA	43,85833333
2000-03-01 20:30:00	3	SA	39,25833333
2000-03-01 20:45:00	3	SA	35,11666667
2000-03-01 21:00:00	3	SA	32
2000-03-01 21:15:00	3	SA	29,78333333
2000-03-01 21:30:00	3	SA	28,16666667
2000-03-01 21:45:00	3	SA	26,86666667
2000-03-01 22:00:00	3	SA	25,64166667
2000-03-01 22:15:00	3	SA	24,425
2000-03-01 22:30:00	3	SA	23,225
2000-03-01 22:45:00	3	SA	21,99166667
2000-03-01 23:00:00	3	SA	20,75833333
2000-03-01 23:15:00	3	SA	19,55833333
2000-03-01 23:30:00	3	SA	18,45833333
2000-03-01 23:45:00	3	SA	17,51666667
2000-03-01 00:00:00	3	FT	16,78333333
2000-03-01 00:15:00	3	FT	16,225
2000-03-01 00:30:00	3	FT	15,825
2000-03-01 00:45:00	3	FT	15,51666667
2000-03-01 01:00:00	3	FT	15,28333333
2000-03-01 01:15:00	3	FT	15,08333333
2000-03-01 01:30:00	3	FT	14,90833333
2000-03-01 01:45:00	3	FT	14,74166667
2000-03-01 02:00:00	3	FT	14,56666667
2000-03-01 02:15:00	3	FT	14,40833333
2000-03-01 02:30:00	3	FT	14,24166667
2000-03-01 02:45:00	3	FT	14,125
2000-03-01 03:00:00	3	FT	14,05
2000-03-01 03:15:00	3	FT	14
2000-03-01 03:30:00	3	FT	13,99166667
2000-03-01 03:45:00	3	FT	13,975
2000-03-01 04:00:00	3	FT	13,94166667
2000-03-01 04:15:00	3	FT	13,94166667
2000-03-01 04:30:00	3	FT	13,99166667
2000-03-01 04:45:00	3	FT	14,125
2000-03-01 05:00:00	3	FT	14,375
2000-03-01 05:15:00	3	FT	14,85833333
2000-03-01 05:30:00	3	FT	15,64166667
2000-03-01 05:45:00	3	FT	16,81666667
2000-03-01 06:00:00	3	FT	18,49166667
2000-03-01 06:15:00	3	FT	20,66666667
2000-03-01 06:30:00	3	FT	23,35
2000-03-01 06:45:00	3	FT	26,54166667
2000-03-01 07:00:00	3	FT	30,25833333
2000-03-01 07:15:00	3	FT	34,325
2000-03-01 07:30:00	3	FT	38,65
2000-03-01 07:45:00	3	FT	43,06666667
2000-03-01 08:00:00	3	FT	47,39166667
2000-03-01 08:15:00	3	FT	51,18333333
2000-03-01 08:30:00	3	FT	53,95
2000-03-01 08:45:00	3	FT	55,2
2000-03-01 09:00:00	3	FT	54,6
2000-03-01 09:15:00	3	FT	52,55
2000-03-01 09:30:00	3	FT	49,55833333
2000-03-01 09:45:00	3	FT	46,16666667
2000-03-01 10:00:00	3	FT	42,85833333
2000-03-01 10:15:00	3	FT	40,03333333
2000-03-01 10:30:00	3	FT	37,98333333
2000-03-01 10:45:00	3	FT	37,05833333
2000-03-01 11:00:00	3	FT	37,38333333
2000-03-01 11:15:00	3	FT	38,39166667
2000-03-01 11:30:00	3	FT	39,31666667
2000-03-01 11:45:00	3	FT	39,375
2000-03-01 12:00:00	3	FT	38,03333333
2000-03-01 12:15:00	3	FT	35,74166667
2000-03-01 12:30:00	3	FT	33,10833333
2000-03-01 12:45:00	3	FT	30,79166667
2000-03-01 13:00:00	3	FT	29,30833333
2000-03-01 13:15:00	3	FT	28,53333333
2000-03-01 13:30:00	3	FT	28,15833333
2000-03-01 13:45:00	3	FT	27,94166667
2000-03-01 14:00:00	3	FT	27,63333333
2000-03-01 14:15:00	3	FT	27,24166667
2000-03-01 14:30:00	3	FT	26,81666667
2000-03-01 14:45:00	3	FT	26,4
2000-03-01 15:00:00	3	FT	26,03333333
2000-03-01 15:15:00	3	FT	25,74166667
2000-03-01 15:30:00	3	FT	25,575
2000-03-01 15:45:00	3	FT	25,55
2000-03-01 16:00:00	3	FT	25,70833333
2000-03-01 16:15:00	3	FT	26,175
2000-03-01 16:30:00	3	FT	27,05
2000-03-01 16:45:00	3	FT	28,475
2000-03-01 17:00:00	3	FT	30,55
2000-03-01 17:15:00	3	FT	33,23333333
2000-03-01 17:30:00	3	FT	36,45833333
2000-03-01 17:45:00	3	FT	40,14166667
2000-03-01 18:00:00	3	FT	44,175
2000-03-01 18:15:00	3	FT	48,20833333
2000-03-01 18:30:00	3	FT	51,8
2000-03-01 18:45:00	3	FT	54,56666667
2000-03-01 19:00:00	3	FT	56,15
2000-03-01 19:15:00	3	FT	56,45833333
2000-03-01 19:30:00	3	FT	55,475
2000-03-01 19:45:00	3	FT	53,18333333
2000-03-01 20:00:00	3	FT	49,65
2000-03-01 20:15:00	3	FT	45,36666667
2000-03-01 20:30:00	3	FT	40,91666667
2000-03-01 20:45:00	3	FT	36,90833333
2000-03-01 21:00:00	3	FT	33,73333333
2000-03-01 21:15:00	3	FT	31,35833333
2000-03-01 21:30:00	3	FT	29,55833333
2000-03-01 21:45:00	3	FT	28,10833333
2000-03-01 22:00:00	3	FT	26,8
2000-03-01 22:15:00	3	FT	25,55833333
2000-03-01 22:30:00	3	FT	24,35
2000-03-01 22:45:00	3	FT	23,075
2000-03-01 23:00:00	3	FT	21,73333333
2000-03-01 23:15:00	3	FT	20,36666667
2000-03-01 23:30:00	3	FT	19,11666667
2000-03-01 23:45:00	3	FT	18,075
2000-03-01 00:00:00	3	WT	17,925
2000-03-01 00:15:00	3	WT	17,15833333
2000-03-01 00:30:00	3	WT	16,50833333
2000-03-01 00:45:00	3	WT	15,975
2000-03-01 01:00:00	3	WT	15,55833333
2000-03-01 01:15:00	3	WT	15,24166667
2000-03-01 01:30:00	3	WT	15,00833333
2000-03-01 01:45:00	3	WT	14,81666667
2000-03-01 02:00:00	3	WT	14,675
2000-03-01 02:15:00	3	WT	14,56666667
2000-03-01 02:30:00	3	WT	14,46666667
2000-03-01 02:45:00	3	WT	14,36666667
2000-03-01 03:00:00	3	WT	14,24166667
2000-03-01 03:15:00	3	WT	14,10833333
2000-03-01 03:30:00	3	WT	13,99166667
2000-03-01 03:45:00	3	WT	13,89166667
2000-03-01 04:00:00	3	WT	13,85
2000-03-01 04:15:00	3	WT	13,85833333
2000-03-01 04:30:00	3	WT	13,93333333
2000-03-01 04:45:00	3	WT	14,125
2000-03-01 05:00:00	3	WT	14,43333333
2000-03-01 05:15:00	3	WT	14,91666667
2000-03-01 05:30:00	3	WT	15,61666667
2000-03-01 05:45:00	3	WT	16,59166667
2000-03-01 06:00:00	3	WT	17,9
2000-03-01 06:15:00	3	WT	19,63333333
2000-03-01 06:30:00	3	WT	21,91666667
2000-03-01 06:45:00	3	WT	24,85
2000-03-01 07:00:00	3	WT	28,5
2000-03-01 07:15:00	3	WT	32,69166667
2000-03-01 07:30:00	3	WT	37,2
2000-03-01 07:45:00	3	WT	41,76666667
2000-03-01 08:00:00	3	WT	46,125
2000-03-01 08:15:00	3	WT	49,875
2000-03-01 08:30:00	3	WT	52,55
2000-03-01 08:45:00	3	WT	53,64166667
2000-03-01 09:00:00	3	WT	52,91666667
2000-03-01 09:15:00	3	WT	50,725
2000-03-01 09:30:00	3	WT	47,68333333
2000-03-01 09:45:00	3	WT	44,375
2000-03-01 10:00:00	3	WT	41,325
2000-03-01 10:15:00	3	WT	38,81666667
2000-03-01 10:30:00	3	WT	37,04166667
2000-03-01 10:45:00	3	WT	36,28333333
2000-03-01 11:00:00	3	WT	36,575
2000-03-01 11:15:00	3	WT	37,40833333
2000-03-01 11:30:00	3	WT	38,15833333
2000-03-01 11:45:00	3	WT	38,13333333
2000-03-01 12:00:00	3	WT	36,88333333
2000-03-01 12:15:00	3	WT	34,775
2000-03-01 12:30:00	3	WT	32,325
2000-03-01 12:45:00	3	WT	30,10833333
2000-03-01 13:00:00	3	WT	28,53333333
2000-03-01 13:15:00	3	WT	27,575
2000-03-01 13:30:00	3	WT	27,04166667
2000-03-01 13:45:00	3	WT	26,78333333
2000-03-01 14:00:00	3	WT	26,64166667
2000-03-01 14:15:00	3	WT	26,55833333
2000-03-01 14:30:00	3	WT	26,51666667
2000-03-01 14:45:00	3	WT	26,48333333
2000-03-01 15:00:00	3	WT	26,41666667
2000-03-01 15:15:00	3	WT	26,375
2000-03-01 15:30:00	3	WT	26,38333333
2000-03-01 15:45:00	3	WT	26,475
2000-03-01 16:00:00	3	WT	26,7
2000-03-01 16:15:00	3	WT	27,175
2000-03-01 16:30:00	3	WT	28,03333333
2000-03-01 16:45:00	3	WT	29,40833333
2000-03-01 17:00:00	3	WT	31,4
2000-03-01 17:15:00	3	WT	34,01666667
2000-03-01 17:30:00	3	WT	37,21666667
2000-03-01 17:45:00	3	WT	40,98333333
2000-03-01 18:00:00	3	WT	45,20833333
2000-03-01 18:15:00	3	WT	49,43333333
2000-03-01 18:30:00	3	WT	53,16666667
2000-03-01 18:45:00	3	WT	55,88333333
2000-03-01 19:00:00	3	WT	57,19166667
2000-03-01 19:15:00	3	WT	57,075
2000-03-01 19:30:00	3	WT	55,64166667
2000-03-01 19:45:00	3	WT	53,025
2000-03-01 20:00:00	3	WT	49,39166667
2000-03-01 20:15:00	3	WT	45,15833333
2000-03-01 20:30:00	3	WT	40,825
2000-03-01 20:45:00	3	WT	36,89166667
2000-03-01 21:00:00	3	WT	33,75
2000-03-01 21:15:00	3	WT	31,325
2000-03-01 21:30:00	3	WT	29,45
2000-03-01 21:45:00	3	WT	27,95
2000-03-01 22:00:00	3	WT	26,65833333
2000-03-01 22:15:00	3	WT	25,49166667
2000-03-01 22:30:00	3	WT	24,41666667
2000-03-01 22:45:00	3	WT	23,31666667
2000-03-01 23:00:00	3	WT	22,15833333
2000-03-01 23:15:00	3	WT	21,00833333
2000-03-01 23:30:00	3	WT	19,875
2000-03-01 23:45:00	3	WT	18,84166667
2000-04-01 00:00:00	4	SA	17,85
2000-04-01 00:15:00	4	SA	17,35
2000-04-01 00:30:00	4	SA	17
2000-04-01 00:45:00	4	SA	16,675
2000-04-01 01:00:00	4	SA	16,325
2000-04-01 01:15:00	4	SA	15,975
2000-04-01 01:30:00	4	SA	15,6
2000-04-01 01:45:00	4	SA	15,275
2000-04-01 02:00:00	4	SA	15
2000-04-01 02:15:00	4	SA	14,775
2000-04-01 02:30:00	4	SA	14,575
2000-04-01 02:45:00	4	SA	14,35
2000-04-01 03:00:00	4	SA	14,15
2000-04-01 03:15:00	4	SA	13,925
2000-04-01 03:30:00	4	SA	13,775
2000-04-01 03:45:00	4	SA	13,675
2000-04-01 04:00:00	4	SA	13,65
2000-04-01 04:15:00	4	SA	13,675
2000-04-01 04:30:00	4	SA	13,775
2000-04-01 04:45:00	4	SA	13,9
2000-04-01 05:00:00	4	SA	14,025
2000-04-01 05:15:00	4	SA	14,15
2000-04-01 05:30:00	4	SA	14,35
2000-04-01 05:45:00	4	SA	14,6
2000-04-01 06:00:00	4	SA	14,975
2000-04-01 06:15:00	4	SA	15,725
2000-04-01 06:30:00	4	SA	17,2
2000-04-01 06:45:00	4	SA	19,675
2000-04-01 07:00:00	4	SA	23,35
2000-04-01 07:15:00	4	SA	27,9
2000-04-01 07:30:00	4	SA	32,85
2000-04-01 07:45:00	4	SA	37,75
2000-04-01 08:00:00	4	SA	42,15
2000-04-01 08:15:00	4	SA	45,8
2000-04-01 08:30:00	4	SA	48,425
2000-04-01 08:45:00	4	SA	49,8
2000-04-01 09:00:00	4	SA	49,725
2000-04-01 09:15:00	4	SA	48,525
2000-04-01 09:30:00	4	SA	46,55
2000-04-01 09:45:00	4	SA	44,225
2000-04-01 10:00:00	4	SA	41,9
2000-04-01 10:15:00	4	SA	39,9
2000-04-01 10:30:00	4	SA	38,5
2000-04-01 10:45:00	4	SA	37,975
2000-04-01 11:00:00	4	SA	38,475
2000-04-01 11:15:00	4	SA	39,475
2000-04-01 11:30:00	4	SA	40,325
2000-04-01 11:45:00	4	SA	40,3
2000-04-01 12:00:00	4	SA	38,95
2000-04-01 12:15:00	4	SA	36,675
2000-04-01 12:30:00	4	SA	33,975
2000-04-01 12:45:00	4	SA	31,5
2000-04-01 13:00:00	4	SA	29,625
2000-04-01 13:15:00	4	SA	28,275
2000-04-01 13:30:00	4	SA	27,2
2000-04-01 13:45:00	4	SA	26,175
2000-04-01 14:00:00	4	SA	25
2000-04-01 14:15:00	4	SA	23,825
2000-04-01 14:30:00	4	SA	22,775
2000-04-01 14:45:00	4	SA	22
2000-04-01 15:00:00	4	SA	21,65
2000-04-01 15:15:00	4	SA	21,575
2000-04-01 15:30:00	4	SA	21,675
2000-04-01 15:45:00	4	SA	21,775
2000-04-01 16:00:00	4	SA	21,775
2000-04-01 16:15:00	4	SA	21,825
2000-04-01 16:30:00	4	SA	22,125
2000-04-01 16:45:00	4	SA	22,925
2000-04-01 17:00:00	4	SA	24,35
2000-04-01 17:15:00	4	SA	26,425
2000-04-01 17:30:00	4	SA	29,05
2000-04-01 17:45:00	4	SA	32,2
2000-04-01 18:00:00	4	SA	35,725
2000-04-01 18:15:00	4	SA	39,325
2000-04-01 18:30:00	4	SA	42,675
2000-04-01 18:45:00	4	SA	45,4
2000-04-01 19:00:00	4	SA	47,175
2000-04-01 19:15:00	4	SA	47,925
2000-04-01 19:30:00	4	SA	47,65
2000-04-01 19:45:00	4	SA	46,325
2000-04-01 20:00:00	4	SA	43,95
2000-04-01 20:15:00	4	SA	40,925
2000-04-01 20:30:00	4	SA	37,625
2000-04-01 20:45:00	4	SA	34,5
2000-04-01 21:00:00	4	SA	31,85
2000-04-01 21:15:00	4	SA	29,7
2000-04-01 21:30:00	4	SA	27,9
2000-04-01 21:45:00	4	SA	26,4
2000-04-01 22:00:00	4	SA	25,075
2000-04-01 22:15:00	4	SA	23,875
2000-04-01 22:30:00	4	SA	22,725
2000-04-01 22:45:00	4	SA	21,525
2000-04-01 23:00:00	4	SA	20,275
2000-04-01 23:15:00	4	SA	19,025
2000-04-01 23:30:00	4	SA	17,875
2000-04-01 23:45:00	4	SA	16,9
2000-04-01 00:00:00	4	FT	16,2
2000-04-01 00:15:00	4	FT	15,675
2000-04-01 00:30:00	4	FT	15,325
2000-04-01 00:45:00	4	FT	15,05
2000-04-01 01:00:00	4	FT	14,8
2000-04-01 01:15:00	4	FT	14,55
2000-04-01 01:30:00	4	FT	14,325
2000-04-01 01:45:00	4	FT	14,125
2000-04-01 02:00:00	4	FT	13,95
2000-04-01 02:15:00	4	FT	13,825
2000-04-01 02:30:00	4	FT	13,725
2000-04-01 02:45:00	4	FT	13,675
2000-04-01 03:00:00	4	FT	13,65
2000-04-01 03:15:00	4	FT	13,65
2000-04-01 03:30:00	4	FT	13,675
2000-04-01 03:45:00	4	FT	13,675
2000-04-01 04:00:00	4	FT	13,625
2000-04-01 04:15:00	4	FT	13,575
2000-04-01 04:30:00	4	FT	13,575
2000-04-01 04:45:00	4	FT	13,675
2000-04-01 05:00:00	4	FT	13,875
2000-04-01 05:15:00	4	FT	14,325
2000-04-01 05:30:00	4	FT	15,075
2000-04-01 05:45:00	4	FT	16,2
2000-04-01 06:00:00	4	FT	17,825
2000-04-01 06:15:00	4	FT	19,95
2000-04-01 06:30:00	4	FT	22,65
2000-04-01 06:45:00	4	FT	25,925
2000-04-01 07:00:00	4	FT	29,825
2000-04-01 07:15:00	4	FT	34,075
2000-04-01 07:30:00	4	FT	38,45
2000-04-01 07:45:00	4	FT	42,6
2000-04-01 08:00:00	4	FT	46,325
2000-04-01 08:15:00	4	FT	49,25
2000-04-01 08:30:00	4	FT	51,15
2000-04-01 08:45:00	4	FT	51,65
2000-04-01 09:00:00	4	FT	50,6
2000-04-01 09:15:00	4	FT	48,35
2000-04-01 09:30:00	4	FT	45,375
2000-04-01 09:45:00	4	FT	42,15
2000-04-01 10:00:00	4	FT	39,125
2000-04-01 10:15:00	4	FT	36,6
2000-04-01 10:30:00	4	FT	34,9
2000-04-01 10:45:00	4	FT	34,275
2000-04-01 11:00:00	4	FT	34,85
2000-04-01 11:15:00	4	FT	36,075
2000-04-01 11:30:00	4	FT	37,2
2000-04-01 11:45:00	4	FT	37,525
2000-04-01 12:00:00	4	FT	36,5
2000-04-01 12:15:00	4	FT	34,525
2000-04-01 12:30:00	4	FT	32,125
2000-04-01 12:45:00	4	FT	29,875
2000-04-01 13:00:00	4	FT	28,225
2000-04-01 13:15:00	4	FT	27,15
2000-04-01 13:30:00	4	FT	26,425
2000-04-01 13:45:00	4	FT	25,925
2000-04-01 14:00:00	4	FT	25,5
2000-04-01 14:15:00	4	FT	25,125
2000-04-01 14:30:00	4	FT	24,8
2000-04-01 14:45:00	4	FT	24,55
2000-04-01 15:00:00	4	FT	24,35
2000-04-01 15:15:00	4	FT	24,175
2000-04-01 15:30:00	4	FT	24,025
2000-04-01 15:45:00	4	FT	23,85
2000-04-01 16:00:00	4	FT	23,675
2000-04-01 16:15:00	4	FT	23,625
2000-04-01 16:30:00	4	FT	23,95
2000-04-01 16:45:00	4	FT	24,775
2000-04-01 17:00:00	4	FT	26,3
2000-04-01 17:15:00	4	FT	28,5
2000-04-01 17:30:00	4	FT	31,325
2000-04-01 17:45:00	4	FT	34,725
2000-04-01 18:00:00	4	FT	38,625
2000-04-01 18:15:00	4	FT	42,575
2000-04-01 18:30:00	4	FT	46,15
2000-04-01 18:45:00	4	FT	48,85
2000-04-01 19:00:00	4	FT	50,35
2000-04-01 19:15:00	4	FT	50,675
2000-04-01 19:30:00	4	FT	49,975
2000-04-01 19:45:00	4	FT	48,4
2000-04-01 20:00:00	4	FT	46,1
2000-04-01 20:15:00	4	FT	43,35
2000-04-01 20:30:00	4	FT	40,4
2000-04-01 20:45:00	4	FT	37,525
2000-04-01 21:00:00	4	FT	34,9
2000-04-01 21:15:00	4	FT	32,575
2000-04-01 21:30:00	4	FT	30,525
2000-04-01 21:45:00	4	FT	28,725
2000-04-01 22:00:00	4	FT	27,1
2000-04-01 22:15:00	4	FT	25,625
2000-04-01 22:30:00	4	FT	24,25
2000-04-01 22:45:00	4	FT	22,925
2000-04-01 23:00:00	4	FT	21,6
2000-04-01 23:15:00	4	FT	20,3
2000-04-01 23:30:00	4	FT	19,1
2000-04-01 23:45:00	4	FT	18,075
2000-04-01 00:00:00	4	WT	17,575
2000-04-01 00:15:00	4	WT	16,775
2000-04-01 00:30:00	4	WT	16,075
2000-04-01 00:45:00	4	WT	15,525
2000-04-01 01:00:00	4	WT	15,075
2000-04-01 01:15:00	4	WT	14,775
2000-04-01 01:30:00	4	WT	14,525
2000-04-01 01:45:00	4	WT	14,35
2000-04-01 02:00:00	4	WT	14,225
2000-04-01 02:15:00	4	WT	14,1
2000-04-01 02:30:00	4	WT	14
2000-04-01 02:45:00	4	WT	13,9
2000-04-01 03:00:00	4	WT	13,775
2000-04-01 03:15:00	4	WT	13,625
2000-04-01 03:30:00	4	WT	13,525
2000-04-01 03:45:00	4	WT	13,425
2000-04-01 04:00:00	4	WT	13,4
2000-04-01 04:15:00	4	WT	13,425
2000-04-01 04:30:00	4	WT	13,5
2000-04-01 04:45:00	4	WT	13,675
2000-04-01 05:00:00	4	WT	13,9
2000-04-01 05:15:00	4	WT	14,3
2000-04-01 05:30:00	4	WT	14,95
2000-04-01 05:45:00	4	WT	15,975
2000-04-01 06:00:00	4	WT	17,45
2000-04-01 06:15:00	4	WT	19,4
2000-04-01 06:30:00	4	WT	21,9
2000-04-01 06:45:00	4	WT	25
2000-04-01 07:00:00	4	WT	28,7
2000-04-01 07:15:00	4	WT	32,825
2000-04-01 07:30:00	4	WT	37,15
2000-04-01 07:45:00	4	WT	41,45
2000-04-01 08:00:00	4	WT	45,475
2000-04-01 08:15:00	4	WT	48,775
2000-04-01 08:30:00	4	WT	50,85
2000-04-01 08:45:00	4	WT	51,175
2000-04-01 09:00:00	4	WT	49,5
2000-04-01 09:15:00	4	WT	46,375
2000-04-01 09:30:00	4	WT	42,65
2000-04-01 09:45:00	4	WT	39,125
2000-04-01 10:00:00	4	WT	36,475
2000-04-01 10:15:00	4	WT	34,75
2000-04-01 10:30:00	4	WT	33,875
2000-04-01 10:45:00	4	WT	33,8
2000-04-01 11:00:00	4	WT	34,375
2000-04-01 11:15:00	4	WT	35,175
2000-04-01 11:30:00	4	WT	35,775
2000-04-01 11:45:00	4	WT	35,65
2000-04-01 12:00:00	4	WT	34,55
2000-04-01 12:15:00	4	WT	32,725
2000-04-01 12:30:00	4	WT	30,625
2000-04-01 12:45:00	4	WT	28,725
2000-04-01 13:00:00	4	WT	27,35
2000-04-01 13:15:00	4	WT	26,475
2000-04-01 13:30:00	4	WT	25,975
2000-04-01 13:45:00	4	WT	25,7
2000-04-01 14:00:00	4	WT	25,525
2000-04-01 14:15:00	4	WT	25,425
2000-04-01 14:30:00	4	WT	25,35
2000-04-01 14:45:00	4	WT	25,25
2000-04-01 15:00:00	4	WT	25,1
2000-04-01 15:15:00	4	WT	24,975
2000-04-01 15:30:00	4	WT	24,85
2000-04-01 15:45:00	4	WT	24,775
2000-04-01 16:00:00	4	WT	24,8
2000-04-01 16:15:00	4	WT	24,975
2000-04-01 16:30:00	4	WT	25,4
2000-04-01 16:45:00	4	WT	26,175
2000-04-01 17:00:00	4	WT	27,35
2000-04-01 17:15:00	4	WT	29,05
2000-04-01 17:30:00	4	WT	31,4
2000-04-01 17:45:00	4	WT	34,5
2000-04-01 18:00:00	4	WT	38,375
2000-04-01 18:15:00	4	WT	42,55
2000-04-01 18:30:00	4	WT	46,45
2000-04-01 18:45:00	4	WT	49,55
2000-04-01 19:00:00	4	WT	51,375
2000-04-01 19:15:00	4	WT	51,875
2000-04-01 19:30:00	4	WT	51,175
2000-04-01 19:45:00	4	WT	49,325
2000-04-01 20:00:00	4	WT	46,475
2000-04-01 20:15:00	4	WT	43,025
2000-04-01 20:30:00	4	WT	39,425
2000-04-01 20:45:00	4	WT	36,125
2000-04-01 21:00:00	4	WT	33,45
2000-04-01 21:15:00	4	WT	31,375
2000-04-01 21:30:00	4	WT	29,7
2000-04-01 21:45:00	4	WT	28,25
2000-04-01 22:00:00	4	WT	26,925
2000-04-01 22:15:00	4	WT	25,625
2000-04-01 22:30:00	4	WT	24,4
2000-04-01 22:45:00	4	WT	23,15
2000-04-01 23:00:00	4	WT	21,925
2000-04-01 23:15:00	4	WT	20,725
2000-04-01 23:30:00	4	WT	19,575
2000-04-01 23:45:00	4	WT	18,525
2000-05-01 00:00:00	5	SA	17,325
2000-05-01 00:15:00	5	SA	16,875
2000-05-01 00:30:00	5	SA	16,5375
2000-05-01 00:45:00	5	SA	16,2125
2000-05-01 01:00:00	5	SA	15,8375
2000-05-01 01:15:00	5	SA	15,45
2000-05-01 01:30:00	5	SA	15,05
2000-05-01 01:45:00	5	SA	14,7
2000-05-01 02:00:00	5	SA	14,4
2000-05-01 02:15:00	5	SA	14,1625
2000-05-01 02:30:00	5	SA	13,9625
2000-05-01 02:45:00	5	SA	13,775
2000-05-01 03:00:00	5	SA	13,6125
2000-05-01 03:15:00	5	SA	13,4375
2000-05-01 03:30:00	5	SA	13,3125
2000-05-01 03:45:00	5	SA	13,2
2000-05-01 04:00:00	5	SA	13,1375
2000-05-01 04:15:00	5	SA	13,1125
2000-05-01 04:30:00	5	SA	13,1375
2000-05-01 04:45:00	5	SA	13,2
2000-05-01 05:00:00	5	SA	13,3
2000-05-01 05:15:00	5	SA	13,4375
2000-05-01 05:30:00	5	SA	13,6375
2000-05-01 05:45:00	5	SA	13,9
2000-05-01 06:00:00	5	SA	14,2875
2000-05-01 06:15:00	5	SA	15,0125
2000-05-01 06:30:00	5	SA	16,375
2000-05-01 06:45:00	5	SA	18,6375
2000-05-01 07:00:00	5	SA	21,975
2000-05-01 07:15:00	5	SA	26,125
2000-05-01 07:30:00	5	SA	30,7
2000-05-01 07:45:00	5	SA	35,3125
2000-05-01 08:00:00	5	SA	39,6
2000-05-01 08:15:00	5	SA	43,25
2000-05-01 08:30:00	5	SA	45,9375
2000-05-01 08:45:00	5	SA	47,3625
2000-05-01 09:00:00	5	SA	47,3125
2000-05-01 09:15:00	5	SA	46,125
2000-05-01 09:30:00	5	SA	44,175
2000-05-01 09:45:00	5	SA	41,9125
2000-05-01 10:00:00	5	SA	39,7125
2000-05-01 10:15:00	5	SA	37,875
2000-05-01 10:30:00	5	SA	36,6375
2000-05-01 10:45:00	5	SA	36,2375
2000-05-01 11:00:00	5	SA	36,7875
2000-05-01 11:15:00	5	SA	37,7875
2000-05-01 11:30:00	5	SA	38,6
2000-05-01 11:45:00	5	SA	38,5625
2000-05-01 12:00:00	5	SA	37,225
2000-05-01 12:15:00	5	SA	34,975
2000-05-01 12:30:00	5	SA	32,325
2000-05-01 12:45:00	5	SA	29,875
2000-05-01 13:00:00	5	SA	28,025
2000-05-01 13:15:00	5	SA	26,7125
2000-05-01 13:30:00	5	SA	25,7
2000-05-01 13:45:00	5	SA	24,7875
2000-05-01 14:00:00	5	SA	23,7875
2000-05-01 14:15:00	5	SA	22,8
2000-05-01 14:30:00	5	SA	21,9375
2000-05-01 14:45:00	5	SA	21,3
2000-05-01 15:00:00	5	SA	21,0125
2000-05-01 15:15:00	5	SA	20,95
2000-05-01 15:30:00	5	SA	21,0125
2000-05-01 15:45:00	5	SA	21,075
2000-05-01 16:00:00	5	SA	21,05
2000-05-01 16:15:00	5	SA	21,075
2000-05-01 16:30:00	5	SA	21,2875
2000-05-01 16:45:00	5	SA	21,8875
2000-05-01 17:00:00	5	SA	23
2000-05-01 17:15:00	5	SA	24,675
2000-05-01 17:30:00	5	SA	26,925
2000-05-01 17:45:00	5	SA	29,7625
2000-05-01 18:00:00	5	SA	33,125
2000-05-01 18:15:00	5	SA	36,6375
2000-05-01 18:30:00	5	SA	39,9125
2000-05-01 18:45:00	5	SA	42,5
2000-05-01 19:00:00	5	SA	44,0375
2000-05-01 19:15:00	5	SA	44,5125
2000-05-01 19:30:00	5	SA	44,0125
2000-05-01 19:45:00	5	SA	42,6125
2000-05-01 20:00:00	5	SA	40,4
2000-05-01 20:15:00	5	SA	37,6875
2000-05-01 20:30:00	5	SA	34,8
2000-05-01 20:45:00	5	SA	32,075
2000-05-01 21:00:00	5	SA	29,7625
2000-05-01 21:15:00	5	SA	27,8625
2000-05-01 21:30:00	5	SA	26,2625
2000-05-01 21:45:00	5	SA	24,9
2000-05-01 22:00:00	5	SA	23,65
2000-05-01 22:15:00	5	SA	22,5125
2000-05-01 22:30:00	5	SA	21,4375
2000-05-01 22:45:00	5	SA	20,375
2000-05-01 23:00:00	5	SA	19,3125
2000-05-01 23:15:00	5	SA	18,3
2000-05-01 23:30:00	5	SA	17,3625
2000-05-01 23:45:00	5	SA	16,55
2000-05-01 00:00:00	5	FT	15,925
